,resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique timestamp,Force.z
2022/10/20/22:00:01.067929,2022/10/20/22:00:01.06,3399024,1666328401,67490964,tool0_controller,-0.181989218,0.188901467,0.755270321,-0.080393734,0.042725433,0.003778946,2022/10/20/22:00:01.95,-0.302976536
2022/10/20/22:00:01.069069,2022/10/20/22:00:01.06,3399025,1666328401,68795359,tool0_controller,0.081518619,-0.026647558,0.323738645,-0.083350577,0.032586992,0.001246172,2022/10/20/22:00:01.96,0.942115806
2022/10/20/22:00:01.070763,2022/10/20/22:00:01.07,3399026,1666328401,70408230,tool0_controller,-0.080261075,0.323949624,-0.600519685,-0.070353651,-0.004523412,-0.001229357,2022/10/20/22:00:01.97,-0.087041879
2022/10/20/22:00:01.075394,2022/10/20/22:00:01.07,3399027,1666328401,72441695,tool0_controller,-0.021493479,0.20694694,-1.103030772,-0.061463404,-0.033536864,-0.014556721,2022/10/20/22:00:01.98,0.264267437
2022/10/20/22:00:01.075461,2022/10/20/22:00:01.07,3399028,1666328401,74390829,tool0_controller,-0.049957525,0.060396899,-0.962950294,-0.069361797,-0.025768745,-0.009338544,2022/10/20/22:00:01.99,-0.123719772
2022/10/20/22:00:01.076992,2022/10/20/22:00:01.07,3399029,1666328401,76408589,tool0_controller,-0.345334571,-0.100748402,-0.034739383,-0.071856885,0.003247632,-0.008652244,2022/10/20/22:00:02.00,0.766717228
2022/10/20/22:00:01.080864,2022/10/20/22:00:01.08,3399030,1666328401,80731652,tool0_controller,-0.637546648,0.101065496,0.191602914,-0.07357565,0.043807769,-0.003222374,2022/10/20/22:00:02.01,-0.348478323
2022/10/20/22:00:01.085317,2022/10/20/22:00:01.08,3399031,1666328401,84714969,tool0_controller,-0.465686434,0.034086775,0.244556771,-0.075869434,0.028843315,-0.006636298,2022/10/20/22:00:02.02,0.594809171
2022/10/20/22:00:01.089191,2022/10/20/22:00:01.08,3399032,1666328401,88555039,tool0_controller,-0.348400534,0.362091067,-0.188678884,-0.077980876,-0.002383493,-0.003157655,2022/10/20/22:00:02.03,0.193829581
2022/10/20/22:00:01.092549,2022/10/20/22:00:01.09,3399033,1666328401,92001173,tool0_controller,-0.275144485,0.034687154,-0.674396785,-0.073507278,-0.023988762,-0.01170189,2022/10/20/22:00:02.04,-0.219802221
2022/10/20/22:00:01.094756,2022/10/20/22:00:01.09,3399034,1666328401,94489200,tool0_controller,-0.116122859,0.10279286,-0.197707311,-0.07770515,-0.023128804,-0.01159284,2022/10/20/22:00:02.05,0.262678855
2022/10/20/22:00:01.097571,2022/10/20/22:00:01.09,3399035,1666328401,96992438,tool0_controller,-0.411082072,0.346960194,0.336917022,-0.074959111,0.01220618,0.000821679,2022/10/20/22:00:02.06,-0.543505261
2022/10/20/22:00:01.099788,2022/10/20/22:00:01.09,3399036,1666328401,99462668,tool0_controller,-0.538873695,0.09289052,-0.506216024,-0.069378685,0.03069026,0.011239542,2022/10/20/22:00:02.07,0.356892149
2022/10/20/22:00:01.102572,2022/10/20/22:00:01.10,3399037,1666328401,101971647,tool0_controller,-0.002860984,-0.387152969,-0.473121412,-0.076363097,-0.024123107,0.006894705,2022/10/20/22:00:02.08,0.383053444
2022/10/20/22:00:01.106908,2022/10/20/22:00:01.10,3399038,1666328401,103704478,tool0_controller,0.492839669,0.288547642,0.959814116,-0.091173865,-0.034128135,0.003656859,2022/10/20/22:00:02.09,-0.337516705
2022/10/20/22:00:01.106922,2022/10/20/22:00:01.10,3399039,1666328401,106006499,tool0_controller,-0.18326897,0.77919063,1.152068845,-0.072193493,0.040608943,-0.017043693,2022/10/20/22:00:02.10,-0.15086988
2022/10/20/22:00:01.108236,2022/10/20/22:00:01.10,3399040,1666328401,108002178,tool0_controller,-0.873603131,0.311316376,-0.317431645,-0.05385546,0.07355797,-0.015631494,2022/10/20/22:00:02.11,0.113746272
2022/10/20/22:00:01.109904,2022/10/20/22:00:01.10,3399041,1666328401,109766214,tool0_controller,-0.426519566,-0.438476821,-0.89964427,-0.084793693,0.008141409,0.00249554,2022/10/20/22:00:02.12,-0.232936714
2022/10/20/22:00:01.112176,2022/10/20/22:00:01.11,3399042,1666328401,111527896,tool0_controller,-0.269896599,-1.149467112,-0.606606453,-0.123743159,-0.06005799,0.025673802,2022/10/20/22:00:02.13,0.398304348
2022/10/20/22:00:01.113306,2022/10/20/22:00:01.11,3399043,1666328401,113073160,tool0_controller,0.036319779,-0.300892264,-0.749938701,-0.093103452,-0.067915643,0.026033862,2022/10/20/22:00:02.14,0.002806559
2022/10/20/22:00:01.114978,2022/10/20/22:00:01.11,3399044,1666328401,114421423,tool0_controller,0.401660811,0.610632288,-0.299254378,-0.029174626,-0.021538447,-0.014535104,2022/10/20/22:00:02.15,-0.097074817
2022/10/20/22:00:01.116104,2022/10/20/22:00:01.11,3399045,1666328401,115776421,tool0_controller,-0.196686104,1.607342016,0.489721904,-0.012602977,0.04801307,-0.021961634,2022/10/20/22:00:02.16,0.318772701
2022/10/20/22:00:01.117226,2022/10/20/22:00:01.11,3399046,1666328401,117113895,tool0_controller,-0.239269216,0.803591567,1.009368859,-0.091020522,0.0639598,0.003365158,2022/10/20/22:00:02.17,0.312840474
2022/10/20/22:00:01.118921,2022/10/20/22:00:01.11,3399047,1666328401,118441014,tool0_controller,0.288309476,-0.30060314,0.791441471,-0.152380311,0.018974559,0.010403676,2022/10/20/22:00:02.18,0.013645478
2022/10/20/22:00:01.120071,2022/10/20/22:00:01.12,3399048,1666328401,119771269,tool0_controller,-0.070144159,0.275861801,-0.268770329,-0.097052476,-0.013581279,0.006642137,2022/10/20/22:00:02.19,0.49207508
2022/10/20/22:00:01.121736,2022/10/20/22:00:01.12,3399049,1666328401,121101208,tool0_controller,-0.309127588,0.558792445,-1.008301555,-0.040635975,-0.026718618,-0.010108418,2022/10/20/22:00:02.20,0.891780902
2022/10/20/22:00:01.122879,2022/10/20/22:00:01.12,3399050,1666328401,122491527,tool0_controller,-0.008744105,0.358644064,-0.764701571,-0.040818635,-0.028369404,-0.008557817,2022/10/20/22:00:02.21,0.303129795
2022/10/20/22:00:01.123985,2022/10/20/22:00:01.12,3399051,1666328401,123872345,tool0_controller,0.183890581,0.70936027,0.267307106,-0.076446684,-0.012486015,0.014916729,2022/10/20/22:00:02.22,-0.477965549
2022/10/20/22:00:01.125671,2022/10/20/22:00:01.12,3399052,1666328401,125209189,tool0_controller,-0.30742494,0.131557269,0.677387675,-0.089673636,0.034420407,0.002097814,2022/10/20/22:00:02.23,-0.308825443
2022/10/20/22:00:01.126811,2022/10/20/22:00:01.12,3399053,1666328401,126549352,tool0_controller,-0.675500384,-0.397123091,0.596307278,-0.079515801,0.052789525,-0.013836782,2022/10/20/22:00:02.24,0.163187876
2022/10/20/22:00:01.128501,2022/10/20/22:00:01.12,3399054,1666328401,127875123,tool0_controller,-0.523118747,0.332906121,0.056556285,-0.080598296,0.021858745,0.000736939,2022/10/20/22:00:02.25,1.105344339
2022/10/20/22:00:01.129629,2022/10/20/22:00:01.12,3399055,1666328401,129318653,tool0_controller,-0.295859448,0.476502874,-0.656201716,-0.070954986,-0.019741356,-0.00346123,2022/10/20/22:00:02.26,-1.026601355
2022/10/20/22:00:01.130743,2022/10/20/22:00:01.13,3399056,1666328401,130633997,tool0_controller,-0.376545273,0.286036166,-0.864664383,-0.069284012,-0.032956466,-0.003360694,2022/10/20/22:00:02.27,-0.715253863
2022/10/20/22:00:01.132994,2022/10/20/22:00:01.13,3399057,1666328401,132398971,tool0_controller,-0.731921031,-0.247060861,-0.35300655,-0.064165081,-0.015101268,-0.002654427,2022/10/20/22:00:02.28,0.594045452
2022/10/20/22:00:01.134695,2022/10/20/22:00:01.13,3399058,1666328401,134471880,tool0_controller,-0.516140061,-0.433292895,0.054567018,-0.076095616,0.015308423,0.010024259,2022/10/20/22:00:02.29,-0.078594475
2022/10/20/22:00:01.139156,2022/10/20/22:00:01.13,3399059,1666328401,136418820,tool0_controller,-0.198351157,-0.472575689,0.059057219,-0.083314143,0.027892801,0.008480318,2022/10/20/22:00:02.30,-0.353747276
2022/10/20/22:00:01.141982,2022/10/20/22:00:01.14,3399060,1666328401,141545699,tool0_controller,0.083170582,-0.011521145,-0.095873175,-0.070727294,0.010760317,-0.008158039,2022/10/20/22:00:02.31,0.498560944
2022/10/20/22:00:01.145852,2022/10/20/22:00:01.14,3399061,1666328401,145549646,tool0_controller,0.138636385,0.74877634,0.240770476,-0.061637904,-0.011358967,-0.018410908,2022/10/20/22:00:02.32,-0.077331125
2022/10/20/22:00:01.149772,2022/10/20/22:00:01.14,3399062,1666328401,149513626,tool0_controller,0.163654975,0.820357386,-0.177100628,-0.062633976,-0.006647655,-0.013746474,2022/10/20/22:00:02.33,1.419254581
2022/10/20/22:00:01.153589,2022/10/20/22:00:01.15,3399063,1666328401,152982896,tool0_controller,0.212741981,0.170683346,-0.216642344,-0.085902451,-0.013963858,-0.000633427,2022/10/20/22:00:02.34,0.471424945
2022/10/20/22:00:01.155840,2022/10/20/22:00:01.15,3399064,1666328401,155559925,tool0_controller,0.070861318,-0.287187413,0.237811431,-0.093169302,0.001901525,0.002958893,2022/10/20/22:00:02.35,-0.086082255
2022/10/20/22:00:01.158679,2022/10/20/22:00:01.15,3399065,1666328401,158102381,tool0_controller,-0.232862258,-0.08733778,0.464764642,-0.080933748,0.012089786,0.001349851,2022/10/20/22:00:02.36,-0.514570483
2022/10/20/22:00:01.160980,2022/10/20/22:00:01.16,3399066,1666328401,160662040,tool0_controller,-0.369933164,0.154603047,-0.665809731,-0.052854254,0.006686344,-0.00904951,2022/10/20/22:00:02.37,-0.486257751
2022/10/20/22:00:01.163164,2022/10/20/22:00:01.16,3399067,1666328401,162783638,tool0_controller,0.022503038,0.350517529,-1.186702264,-0.052454135,-0.026354178,-0.007124404,2022/10/20/22:00:02.38,0.059227616
2022/10/20/22:00:01.164809,2022/10/20/22:00:01.16,3399068,1666328401,164498965,tool0_controller,0.326223658,0.030229707,-0.149456909,-0.09962659,-0.03578542,0.001778835,2022/10/20/22:00:02.39,0.14687599
2022/10/20/22:00:01.166525,2022/10/20/22:00:01.16,3399069,1666328401,166203310,tool0_controller,-0.404597603,-0.211858978,0.837236345,-0.105611483,0.033267198,0.000964488,2022/10/20/22:00:02.40,-0.264457805
2022/10/20/22:00:01.170524,2022/10/20/22:00:01.17,3399070,1666328401,167904346,tool0_controller,-0.860509723,0.597658864,0.121865704,-0.051814581,0.06446308,-0.012379663,2022/10/20/22:00:02.41,1.325271876
2022/10/20/22:00:01.170683,2022/10/20/22:00:01.17,3399071,1666328401,170213123,tool0_controller,-0.417251935,0.546712327,-1.022906052,-0.033402249,0.008993536,-0.019971621,2022/10/20/22:00:02.43,-0.702770991
2022/10/20/22:00:01.172356,2022/10/20/22:00:01.17,3399072,1666328401,172049171,tool0_controller,0.020889796,0.061482171,-0.43980166,-0.08812185,-0.062860454,0.003830094,2022/10/20/22:00:02.44,-1.036507787
2022/10/20/22:00:01.174019,2022/10/20/22:00:01.17,3399073,1666328401,173350442,tool0_controller,0.109546618,-0.748381077,0.232467925,-0.128722569,-0.051002803,0.014822776,2022/10/20/22:00:02.45,-0.405807384
2022/10/20/22:00:01.175139,2022/10/20/22:00:01.17,3399074,1666328401,174624802,tool0_controller,-0.523023138,-0.41936992,0.45260357,-0.098194868,0.0333241,0.013144557,2022/10/20/22:00:02.46,1.415993022
2022/10/20/22:00:01.176304,2022/10/20/22:00:01.17,3399075,1666328401,175909388,tool0_controller,-0.870249927,0.198365474,0.930428564,-0.052224718,0.084195508,-0.002582148,2022/10/20/22:00:02.47,-0.29153889
2022/10/20/22:00:01.177395,2022/10/20/22:00:01.17,3399076,1666328401,177224211,tool0_controller,-0.40535811,0.322926185,0.487284584,-0.055392545,0.048164354,-0.002699799,2022/10/20/22:00:02.48,-0.631036586
2022/10/20/22:00:01.179080,2022/10/20/22:00:01.17,3399077,1666328401,178518090,tool0_controller,-0.101453596,0.13267852,-0.465584425,-0.079325339,-0.025128099,-0.010762793,2022/10/20/22:00:02.49,-0.380645823
2022/10/20/22:00:01.180202,2022/10/20/22:00:01.18,3399078,1666328401,179833649,tool0_controller,0.083403743,0.078109415,-1.296939298,-0.079374207,-0.060247504,-0.013464681,2022/10/20/22:00:02.50,0.301657075
2022/10/20/22:00:01.181324,2022/10/20/22:00:01.18,3399079,1666328401,181130056,tool0_controller,-0.162508773,-0.152059578,-0.858320476,-0.070876455,-0.035222604,-0.010150939,2022/10/20/22:00:02.51,0.358564065
2022/10/20/22:00:01.183020,2022/10/20/22:00:01.18,3399080,1666328401,182441736,tool0_controller,-0.429048123,-0.445353389,0.342027539,-0.081597704,0.025663137,0.00703787,2022/10/20/22:00:02.52,0.319723043
2022/10/20/22:00:01.184196,2022/10/20/22:00:01.18,3399081,1666328401,183763154,tool0_controller,-0.144097819,-0.459009793,1.387901549,-0.081371842,0.048734157,0.008959797,2022/10/20/22:00:02.53,-0.859281049
2022/10/20/22:00:01.185291,2022/10/20/22:00:01.18,3399082,1666328401,185067830,tool0_controller,0.007195658,0.634975468,0.83886031,-0.068759377,0.044302143,0.007200967,2022/10/20/22:00:02.54,-0.888842938
2022/10/20/22:00:01.186986,2022/10/20/22:00:01.18,3399083,1666328401,186371581,tool0_controller,-0.217359984,1.004008103,-0.155292189,-0.065759204,0.010407081,-0.01148429,2022/10/20/22:00:02.55,-1.701362588
2022/10/20/22:00:01.188139,2022/10/20/22:00:01.18,3399084,1666328401,187670618,tool0_controller,-0.124586766,0.375967509,-1.12527445,-0.079391826,-0.028097336,-0.016154882,2022/10/20/22:00:02.56,-0.419837597
2022/10/20/22:00:01.189254,2022/10/20/22:00:01.18,3399085,1666328401,188964345,tool0_controller,-0.236707512,0.088816214,-0.987066712,-0.083730917,-0.042601895,-0.002425703,2022/10/20/22:00:02.57,-0.124277724
2022/10/20/22:00:01.190934,2022/10/20/22:00:01.19,3399086,1666328401,190445005,tool0_controller,-0.366937158,0.411526925,-0.361927203,-0.074191944,-0.014890218,0.00452277,2022/10/20/22:00:02.58,-0.555098585
2022/10/20/22:00:01.192621,2022/10/20/22:00:01.19,3399087,1666328401,192415378,tool0_controller,-0.6478969,0.182826538,0.108285658,-0.054880452,0.030124518,-0.003139447,2022/10/20/22:00:02.59,0.01410997
2022/10/20/22:00:01.194849,2022/10/20/22:00:01.19,3399088,1666328401,194455581,tool0_controller,-0.822630262,-0.037880687,0.274963815,-0.061913074,0.041970368,0.001099065,2022/10/20/22:00:02.60,0.621573117
2022/10/20/22:00:01.197077,2022/10/20/22:00:01.19,3399089,1666328401,196448560,tool0_controller,-0.292206428,-0.273835986,-0.181208645,-0.083393755,0.019323958,-0.004545828,2022/10/20/22:00:02.61,-0.069582098
2022/10/20/22:00:01.198754,2022/10/20/22:00:01.19,3399090,1666328401,198450591,tool0_controller,-0.264210492,0.002021952,-0.696567894,-0.082974259,-0.014283585,-0.006520064,2022/10/20/22:00:02.62,0.138663274
2022/10/20/22:00:01.201380,2022/10/20/22:00:01.20,3399091,1666328401,200486829,tool0_controller,-0.202574263,0.315642127,-0.934837987,-0.068664702,-0.029524913,-0.007495381,2022/10/20/22:00:02.63,-0.562176323
2022/10/20/22:00:01.206328,2022/10/20/22:00:01.20,3399092,1666328401,205838404,tool0_controller,-0.071859198,-0.269237518,-0.421474098,-0.064992417,-0.022612467,-0.009499746,2022/10/20/22:00:02.64,-0.046408585
2022/10/20/22:00:01.210793,2022/10/20/22:00:01.21,3399093,1666328401,210201067,tool0_controller,0.042011873,-0.283488024,0.154630219,-0.079318763,0.014942473,0.002078279,2022/10/20/22:00:02.65,0.029276782
2022/10/20/22:00:01.214127,2022/10/20/22:00:01.21,3399094,1666328401,213720985,tool0_controller,0.096639195,0.007873321,0.849907457,-0.080432394,0.032844951,-0.000807912,2022/10/20/22:00:02.66,0.146128221
2022/10/20/22:00:01.216924,2022/10/20/22:00:01.21,3399095,1666328401,216567134,tool0_controller,0.028809067,0.212133843,1.044637123,-0.077023554,0.032265158,-0.00293061,2022/10/20/22:00:02.67,-0.489625987
2022/10/20/22:00:01.219732,2022/10/20/22:00:01.21,3399096,1666328401,219399205,tool0_controller,0.011777475,-0.031057305,0.318042825,-0.087035306,0.021329523,-0.014804144,2022/10/20/22:00:02.68,0.634825315
2022/10/20/22:00:01.222548,2022/10/20/22:00:01.22,3399097,1666328401,222396176,tool0_controller,-0.378622489,-0.054511606,-0.24276168,-0.090519384,0.005439284,-0.006317587,2022/10/20/22:00:02.69,0.138485407
2022/10/20/22:00:01.224776,2022/10/20/22:00:01.22,3399098,1666328401,224292194,tool0_controller,-0.976890827,-0.140439235,-1.757475375,-0.056223084,-0.013264441,0.004459415,2022/10/20/22:00:02.70,0.506012509
2022/10/20/22:00:01.226453,2022/10/20/22:00:01.22,3399099,1666328401,226174755,tool0_controller,-0.329256517,-0.620703019,-1.974231423,-0.066478121,-0.062863244,0.001439894,2022/10/20/22:00:02.71,-0.593479667
2022/10/20/22:00:01.228133,2022/10/20/22:00:01.22,3399100,1666328401,228047838,tool0_controller,-0.002543275,-0.287256143,0.220105322,-0.093882068,-0.047673478,0.011818842,2022/10/20/22:00:02.72,0.388917889
2022/10/20/22:00:01.230380,2022/10/20/22:00:01.23,3399101,1666328401,229903621,tool0_controller,-0.273573935,0.505488526,2.095170208,-0.083112496,0.05540298,-0.000712178,2022/10/20/22:00:02.73,-0.161618645
2022/10/20/22:00:01.232064,2022/10/20/22:00:01.23,3399102,1666328401,231765590,tool0_controller,-0.783482542,1.053038449,0.473694418,-0.040726167,0.114830523,-0.012179738,2022/10/20/22:00:02.74,1.175485732
2022/10/20/22:00:01.235061,2022/10/20/22:00:01.23,3399103,1666328401,233458487,tool0_controller,-0.079133568,0.417535565,-1.132715005,-0.046924844,0.013261391,-0.013981877,2022/10/20/22:00:02.75,0.194719583
2022/10/20/22:00:01.235585,2022/10/20/22:00:01.23,3399104,1666328401,235273511,tool0_controller,0.451586694,-0.255263282,-0.651371123,-0.115377926,-0.103413695,0.003983711,2022/10/20/22:00:02.76,0.414200168
2022/10/20/22:00:01.237261,2022/10/20/22:00:01.23,3399105,1666328401,236663426,tool0_controller,0.231092762,-0.264079785,-0.300179535,-0.102051608,-0.088469875,0.002202483,2022/10/20/22:00:02.77,-0.174938119
2022/10/20/22:00:01.238422,2022/10/20/22:00:01.23,3399106,1666328401,238008549,tool0_controller,0.292247932,0.782866464,-0.172112752,-0.027034854,0.008520485,-0.016641484,2022/10/20/22:00:02.78,-0.235745291
2022/10/20/22:00:01.239535,2022/10/20/22:00:01.23,3399107,1666328401,239353044,tool0_controller,-0.518160106,0.800986381,1.186193966,-0.006419142,0.106461616,-0.030394246,2022/10/20/22:00:02.79,0.525394362
2022/10/20/22:00:01.241209,2022/10/20/22:00:01.24,3399108,1666328401,240680565,tool0_controller,-0.595981736,-0.359459293,1.557381754,-0.090125371,0.095724793,0.010777726,2022/10/20/22:00:02.80,0.116825621
2022/10/20/22:00:01.242354,2022/10/20/22:00:01.24,3399109,1666328401,242035447,tool0_controller,-0.420715797,-1.510432068,0.416512967,-0.149085338,0.009050514,0.013806169,2022/10/20/22:00:02.81,-0.167168373
2022/10/20/22:00:01.243476,2022/10/20/22:00:01.24,3399110,1666328401,243369043,tool0_controller,-0.129375073,-0.104561379,-1.33966799,-0.080768513,-0.072971222,-0.003207492,2022/10/20/22:00:02.82,-0.147581721
2022/10/20/22:00:01.245176,2022/10/20/22:00:01.24,3399111,1666328401,244718933,tool0_controller,-0.202579377,0.730410308,-1.891557529,-0.008669479,-0.079776296,-0.02569672,2022/10/20/22:00:02.83,-0.295410561
2022/10/20/22:00:01.246284,2022/10/20/22:00:01.24,3399112,1666328401,246084660,tool0_controller,-0.507922075,0.22554297,-1.038082418,-0.025560421,-0.009874571,-0.020956488,2022/10/20/22:00:02.84,0.491829024
2022/10/20/22:00:01.247978,2022/10/20/22:00:01.24,3399113,1666328401,247422098,tool0_controller,-0.28671372,-0.63108852,0.656086482,-0.089467184,0.044535424,0.005282987,2022/10/20/22:00:02.85,0.849734118
2022/10/20/22:00:01.249096,2022/10/20/22:00:01.24,3399114,1666328401,248823483,tool0_controller,-0.661535307,-0.856488767,1.377940464,-0.110362369,0.081217281,0.010765305,2022/10/20/22:00:02.86,-0.594156747
2022/10/20/22:00:01.250791,2022/10/20/22:00:01.25,3399115,1666328401,250159578,tool0_controller,-0.821625153,-0.102566294,0.416801946,-0.08170692,0.055964811,0.014400225,2022/10/20/22:00:02.87,-0.49274659
2022/10/20/22:00:01.251909,2022/10/20/22:00:01.25,3399116,1666328401,251505447,tool0_controller,-0.05264034,0.002393045,-0.417825696,-0.064483988,-0.026427117,-0.01155022,2022/10/20/22:00:02.88,-0.526152103
2022/10/20/22:00:01.253043,2022/10/20/22:00:01.25,3399117,1666328401,252844311,tool0_controller,0.199289111,0.524062657,-1.554835853,-0.04979554,-0.069286645,-0.009371269,2022/10/20/22:00:02.89,0.460830108
2022/10/20/22:00:01.254738,2022/10/20/22:00:01.25,3399118,1666328401,254421690,tool0_controller,0.060703883,0.17629371,-1.134333308,-0.055107469,-0.056694943,-0.011157155,2022/10/20/22:00:02.90,0.768213988
2022/10/20/22:00:01.256993,2022/10/20/22:00:01.25,3399119,1666328401,256427327,tool0_controller,-0.164574823,0.036976101,0.062503645,-0.067502049,0.005131671,-0.001262114,2022/10/20/22:00:02.91,-0.920161894
2022/10/20/22:00:01.258702,2022/10/20/22:00:01.25,3399120,1666328401,258435284,tool0_controller,-0.089999389,-0.495956084,1.07800158,-0.082356722,0.056839212,0.005004153,2022/10/20/22:00:02.92,0.243114792
2022/10/20/22:00:01.260867,2022/10/20/22:00:01.26,3399121,1666328401,260470750,tool0_controller,-0.117330079,-0.204023979,0.993847572,-0.074454255,0.057614529,0.007425988,2022/10/20/22:00:02.93,0.437277777
2022/10/20/22:00:01.262557,2022/10/20/22:00:01.26,3399122,1666328401,262422372,tool0_controller,0.087581483,0.262659512,-0.019792888,-0.060761423,0.015296896,-0.011902226,2022/10/20/22:00:02.94,1.055070891
2022/10/20/22:00:01.266774,2022/10/20/22:00:01.26,3399123,1666328401,264393276,tool0_controller,-0.048831398,0.924064837,-0.645919444,-0.054118439,-0.033646779,-0.014950519,2022/10/20/22:00:02.95,0.256953715
2022/10/20/22:00:01.266789,2022/10/20/22:00:01.26,3399124,1666328401,266378898,tool0_controller,-0.443082036,0.184200093,-1.125005022,-0.06977793,-0.039265559,-0.010173539,2022/10/20/22:00:02.96,0.013909435
2022/10/20/22:00:01.268754,2022/10/20/22:00:01.26,3399125,1666328401,268404111,tool0_controller,-0.277110293,-0.760332821,-0.706590756,-0.084626521,-0.018328058,0.00185042,2022/10/20/22:00:02.97,-0.313008763
2022/10/20/22:00:01.273175,2022/10/20/22:00:01.27,3399126,1666328401,272771842,tool0_controller,-0.645028202,-0.904262177,0.537962879,-0.081984819,0.029375676,0.006303603,2022/10/20/22:00:02.98,-0.447088646
2022/10/20/22:00:01.277592,2022/10/20/22:00:01.27,3399127,1666328401,277129547,tool0_controller,-0.618635759,0.247073933,0.743087933,-0.058116706,0.050004808,0.007468561,2022/10/20/22:00:02.99,-0.046532605
2022/10/20/22:00:01.281464,2022/10/20/22:00:01.28,3399128,1666328401,281252860,tool0_controller,-0.620907289,0.761211541,0.098777141,-0.053475537,0.025883312,0.000383651,2022/10/20/22:00:03.00,-0.738569932
2022/10/20/22:00:01.285369,2022/10/20/22:00:01.28,3399129,1666328401,284751629,tool0_controller,-0.042378945,0.281555732,-0.637465318,-0.070014552,-0.029482847,-0.011458869,2022/10/20/22:00:03.01,-0.432625344
2022/10/20/22:00:01.287587,2022/10/20/22:00:01.28,3399130,1666328401,287357070,tool0_controller,0.302159849,0.365042133,-0.490807205,-0.0902222,-0.049738796,0.000148876,2022/10/20/22:00:03.02,-0.486310951
