,Resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique Timestamp,Force.z
2022/10/20/21:27:30.884701,2022/10/20/21:27:30.88,2427458,1666326450,884180040,tool0_controller,-0.062044319,-0.347490866,-11.62188418,0.24244426,-0.637583258,0.017534694,,#N/A
2022/10/20/21:27:30.886522,2022/10/20/21:27:30.88,2427459,1666326450,886169092,tool0_controller,1.146547098,0.507515254,-12.22875925,0.403307958,-0.681984269,0.006026879,,#N/A
2022/10/20/21:27:30.889702,2022/10/20/21:27:30.88,2427460,1666326450,889096754,tool0_controller,-1.417725725,1.318398142,-15.10151302,0.15343661,-0.68449106,-0.100339605,,#N/A
2022/10/20/21:27:30.891412,2022/10/20/21:27:30.89,2427461,1666326450,891148589,tool0_controller,1.754576875,0.969274328,-13.66883929,0.424092219,-0.607193747,-0.008529983,,#N/A
2022/10/20/21:27:30.894646,2022/10/20/21:27:30.89,2427462,1666326450,893118241,tool0_controller,0.16287035,-1.804429742,-13.72606298,0.066921873,-0.647624516,0.021039304,,#N/A
2022/10/20/21:27:30.895306,2022/10/20/21:27:30.89,2427463,1666326450,894987684,tool0_controller,0.134996221,0.073006352,-13.13459076,0.105580519,-0.614573504,-0.017631577,,#N/A
2022/10/20/21:27:30.898674,2022/10/20/21:27:30.89,2427464,1666326450,896956666,tool0_controller,1.156686556,0.029068535,-14.21925593,0.145712424,-0.613670636,0.009294263,,#N/A
2022/10/20/21:27:30.899960,2022/10/20/21:27:30.89,2427465,1666326450,898887219,tool0_controller,0.221728378,-0.330700279,-14.77460592,0.113855471,-0.656340464,-0.037675219,,#N/A
2022/10/20/21:27:30.901072,2022/10/20/21:27:30.90,2427466,1666326450,900875708,tool0_controller,-0.424952538,3.285546722,-13.05873572,0.145806375,-0.615090622,-0.066121372,,#N/A
2022/10/20/21:27:30.902998,2022/10/20/21:27:30.90,2427467,1666326450,902786000,tool0_controller,0.392174884,0.788024665,-13.16289468,0.177852494,-0.657857253,-0.040335913,,#N/A
2022/10/20/21:27:30.906544,2022/10/20/21:27:30.90,2427468,1666326450,904747234,tool0_controller,-3.392802035,1.262997465,-10.97240457,0.153637137,-0.531902588,-0.014054755,,#N/A
2022/10/20/21:27:30.907620,2022/10/20/21:27:30.90,2427469,1666326450,906529157,tool0_controller,-1.634233913,0.792074508,-9.517677051,0.155028938,-0.578028915,-0.025295342,,#N/A
2022/10/20/21:27:30.908760,2022/10/20/21:27:30.90,2427470,1666326450,908563087,tool0_controller,-3.2424142,0.617162309,-11.09080438,-0.051727648,-0.619427868,-0.055488895,,#N/A
2022/10/20/21:27:30.910401,2022/10/20/21:27:30.91,2427471,1666326450,910137408,tool0_controller,-0.413817478,1.7088782,-12.55438814,0.322561963,-0.73323149,-0.029198557,,#N/A
2022/10/20/21:27:30.912781,2022/10/20/21:27:30.91,2427472,1666326450,912122563,tool0_controller,-2.554492605,1.941951575,-13.90233182,0.130308158,-0.72240794,-0.067345385,,#N/A
2022/10/20/21:27:30.914290,2022/10/20/21:27:30.91,2427473,1666326450,914162084,tool0_controller,-1.070556947,2.641291672,-13.99739231,0.194469359,-0.76909263,-0.114075769,,#N/A
2022/10/20/21:27:30.917585,2022/10/20/21:27:30.91,2427474,1666326450,917254617,tool0_controller,1.515215045,0.958552985,-15.85116321,0.525241428,-0.871024444,-0.032157589,,#N/A
2022/10/20/21:27:30.919937,2022/10/20/21:27:30.91,2427475,1666326450,919366619,tool0_controller,-2.940821081,1.754061286,-15.0332698,0.253245606,-0.733829632,-0.092950097,,#N/A
2022/10/20/21:27:30.922025,2022/10/20/21:27:30.92,2427476,1666326450,921533986,tool0_controller,-1.217607973,1.548303179,-15.2925056,0.351649127,-0.740185771,-0.014150265,,#N/A
2022/10/20/21:27:30.924254,2022/10/20/21:27:30.92,2427477,1666326450,923584995,tool0_controller,-1.596503972,-0.724493876,-15.05661622,0.254305195,-0.714455545,0.019625657,,#N/A
2022/10/20/21:27:30.932773,2022/10/20/21:27:30.93,2427478,1666326450,925507241,tool0_controller,-0.986199701,0.763255503,-13.87739055,0.30660806,-0.695753535,-0.005172254,,#N/A
2022/10/20/21:27:30.933506,2022/10/20/21:27:30.93,2427479,1666326450,932876386,tool0_controller,-0.813897846,-0.307009968,-9.533319127,0.329095783,-0.578646813,0.008994494,,#N/A
2022/10/20/21:27:30.935764,2022/10/20/21:27:30.93,2427480,1666326450,934941867,tool0_controller,-4.479947482,1.524855881,-9.05109843,0.214125038,-0.541849253,-0.039497311,,#N/A
2022/10/20/21:27:30.937874,2022/10/20/21:27:30.93,2427481,1666326450,937181449,tool0_controller,2.929073322,-0.291806061,-12.73043527,0.435332668,-0.701966801,0.011506967,,#N/A
2022/10/20/21:27:30.939381,2022/10/20/21:27:30.93,2427482,1666326450,938890454,tool0_controller,0.610113023,-0.687327245,-12.64947947,0.121596744,-0.61350174,-0.004038982,,#N/A
2022/10/20/21:27:30.941109,2022/10/20/21:27:30.94,2427483,1666326450,940590851,tool0_controller,-0.69534966,0.991474844,-11.02205359,0.253114776,-0.597451349,-0.03170645,,#N/A
2022/10/20/21:27:30.942760,2022/10/20/21:27:30.94,2427484,1666326450,942528694,tool0_controller,2.515579073,-1.00008283,-13.50715717,0.270683612,-0.666511571,0.008047712,,#N/A
2022/10/20/21:27:30.944930,2022/10/20/21:27:30.94,2427485,1666326450,944551015,tool0_controller,-1.501858525,0.244952452,-11.77897957,0.140428113,-0.574441234,-0.017300772,,#N/A
2022/10/20/21:27:30.946509,2022/10/20/21:27:30.94,2427486,1666326450,946163474,tool0_controller,2.193022655,-0.353039043,-12.8829162,0.089891782,-0.625072441,-0.005347861,,#N/A
2022/10/20/21:27:30.948769,2022/10/20/21:27:30.94,2427487,1666326450,948155755,tool0_controller,-0.8068596,0.84438943,-11.8653709,0.055487705,-0.551254659,-0.083174982,,#N/A
2022/10/20/21:27:30.950495,2022/10/20/21:27:30.95,2427488,1666326450,950154271,tool0_controller,1.173804117,1.24004883,-11.88465142,0.304336585,-0.619471205,-0.015692137,,#N/A
2022/10/20/21:27:30.954247,2022/10/20/21:27:30.95,2427489,1666326450,952209066,tool0_controller,-2.274313155,0.854569595,-10.63288013,0.089190728,-0.543324401,-0.034503777,,#N/A
2022/10/20/21:27:30.954355,2022/10/20/21:27:30.95,2427490,1666326450,954155429,tool0_controller,-2.143862937,-0.334756635,-9.844952088,0.013499654,-0.466875398,0.004272605,,#N/A
2022/10/20/21:27:30.956326,2022/10/20/21:27:30.95,2427491,1666326450,956139716,tool0_controller,-0.258873077,-1.297333334,-10.59172986,0.272490471,-0.63578124,0.066687517,,#N/A
2022/10/20/21:27:30.958569,2022/10/20/21:27:30.95,2427492,1666326450,958169434,tool0_controller,-3.505750421,2.559655512,-7.639623472,-0.063984988,-0.523386385,-0.122189929,,#N/A
2022/10/20/21:27:30.960879,2022/10/20/21:27:30.96,2427493,1666326450,960144892,tool0_controller,-1.418928018,2.638311308,-10.06718191,0.178168514,-0.632351932,-0.059523295,,#N/A
2022/10/20/21:27:30.962384,2022/10/20/21:27:30.96,2427494,1666326450,962258313,tool0_controller,1.688208051,1.910411462,-12.38305146,0.263931535,-0.796769654,-0.068684242,,#N/A
2022/10/20/21:27:30.964627,2022/10/20/21:27:30.96,2427495,1666326450,964162615,tool0_controller,-4.322022523,3.415353741,-11.92040391,0.131563296,-0.720472795,-0.117123692,,#N/A
2022/10/20/21:27:30.966323,2022/10/20/21:27:30.96,2427496,1666326450,966159824,tool0_controller,1.025893696,1.736520237,-15.50270348,0.375182993,-0.890436244,-0.036488095,,#N/A
2022/10/20/21:27:30.969042,2022/10/20/21:27:30.96,2427497,1666326450,968574182,tool0_controller,-0.954744554,-0.180117352,-13.28235337,0.34971145,-0.722247692,-0.002555225,,#N/A
2022/10/20/21:27:30.970913,2022/10/20/21:27:30.97,2427498,1666326450,970572012,tool0_controller,-3.19869005,-0.435459875,-12.86538509,0.346540175,-0.673566987,0.025733384,,#N/A
2022/10/20/21:27:30.974931,2022/10/20/21:27:30.97,2427499,1666326450,974239452,tool0_controller,-1.778243877,1.457101772,-12.14434081,0.218784155,-0.696042312,-0.072325288,,#N/A
2022/10/20/21:27:30.976637,2022/10/20/21:27:30.97,2427500,1666326450,976286097,tool0_controller,-1.438415538,0.829942406,-12.38747036,0.338899352,-0.619732204,0.015450661,,#N/A
2022/10/20/21:27:30.978933,2022/10/20/21:27:30.97,2427501,1666326450,978253024,tool0_controller,-0.686048694,0.11882955,-13.9986853,0.397985852,-0.647841154,0.011892802,,#N/A
2022/10/20/21:27:30.980537,2022/10/20/21:27:30.98,2427502,1666326450,980024211,tool0_controller,-5.92802197,2.170888789,-8.72444788,0.232334805,-0.464602881,-0.064418736,,#N/A
2022/10/20/21:27:30.982224,2022/10/20/21:27:30.98,2427503,1666326450,981917256,tool0_controller,-1.051961062,-0.746126796,-11.55812501,0.348973627,-0.650239106,0.047575991,,#N/A
2022/10/20/21:27:30.983836,2022/10/20/21:27:30.98,2427504,1666326450,983339374,tool0_controller,-0.904782184,-1.95322725,-10.4141545,0.435109164,-0.589137636,0.074643757,,#N/A
2022/10/20/21:27:30.985513,2022/10/20/21:27:30.98,2427505,1666326450,984845513,tool0_controller,-3.740359063,-0.188075504,-9.4829067,0.146723339,-0.509067401,0.01021794,,#N/A
2022/10/20/21:27:30.988456,2022/10/20/21:27:30.98,2427506,1666326450,986471042,tool0_controller,1.777907897,-0.259205823,-12.87844872,0.314041072,-0.730412659,-0.016452952,,#N/A
2022/10/20/21:27:30.990464,2022/10/20/21:27:30.99,2427507,1666326450,989575509,tool0_controller,0.750777607,0.643573687,-12.7758203,0.417054919,-0.720898683,-0.043941539,,#N/A
2022/10/20/21:27:30.992347,2022/10/20/21:27:30.99,2427508,1666326450,991838152,tool0_controller,2.045084375,1.250178293,-16.31869744,0.242323091,-0.793262505,-0.047208841,,#N/A
2022/10/20/21:27:30.994136,2022/10/20/21:27:30.99,2427509,1666326450,993753579,tool0_controller,1.205077436,1.004849423,-14.25225026,0.320727577,-0.662702236,-0.029584493,,#N/A
2022/10/20/21:27:30.996371,2022/10/20/21:27:30.99,2427510,1666326450,995717777,tool0_controller,-0.116618211,-1.257587869,-13.13949384,0.155658454,-0.615392392,0.02195082,,#N/A
2022/10/20/21:27:30.997995,2022/10/20/21:27:30.99,2427511,1666326450,997699247,tool0_controller,1.124554762,-0.557809524,-13.6060084,0.144148052,-0.669257448,-0.0171592,,#N/A
2022/10/20/21:27:31.000199,2022/10/20/21:27:31.00,2427512,1666326450,999689396,tool0_controller,0.062672728,0.962357482,-11.8410669,0.120600951,-0.514536797,-0.031889972,,#N/A
2022/10/20/21:27:31.001967,2022/10/20/21:27:31.00,2427513,1666326451,1620113,tool0_controller,-0.10337848,-0.1727762,-13.34258729,0.186285581,-0.581307292,0.010249283,,#N/A
2022/10/20/21:27:31.003762,2022/10/20/21:27:31.00,2427514,1666326451,3628463,tool0_controller,-0.92778641,1.35431681,-11.87188428,0.167044069,-0.588663461,-0.023240821,,#N/A
2022/10/20/21:27:31.007158,2022/10/20/21:27:31.00,2427515,1666326451,6434569,tool0_controller,-0.789691116,0.83970786,-12.09085754,0.02265068,-0.556583598,-0.04635078,,#N/A
2022/10/20/21:27:31.008798,2022/10/20/21:27:31.00,2427516,1666326451,8487943,tool0_controller,-1.56364877,-0.833244412,-11.47669549,0.269827654,-0.589353229,0.053692493,,#N/A
2022/10/20/21:27:31.011036,2022/10/20/21:27:31.01,2427517,1666326451,10302197,tool0_controller,-4.702865856,1.906437565,-8.334793804,0.107625324,-0.492765814,-0.087802899,,#N/A
2022/10/20/21:27:31.012118,2022/10/20/21:27:31.01,2427518,1666326451,11768900,tool0_controller,-0.652310127,1.597695614,-11.9009803,0.023510297,-0.604585384,-0.069536784,,#N/A
2022/10/20/21:27:31.013714,2022/10/20/21:27:31.01,2427519,1666326451,13173836,tool0_controller,-0.958344183,1.73316398,-12.8181489,0.263934313,-0.733116571,-0.032793765,,#N/A
2022/10/20/21:27:31.015041,2022/10/20/21:27:31.01,2427520,1666326451,14487386,tool0_controller,-3.608221125,1.136136812,-13.32567041,0.121334829,-0.714932646,-0.01966918,,#N/A
2022/10/20/21:27:31.016546,2022/10/20/21:27:31.01,2427521,1666326451,16211819,tool0_controller,1.716509656,1.097148143,-17.54167593,0.099341715,-0.914367832,-0.132758038,,#N/A
2022/10/20/21:27:31.019268,2022/10/20/21:27:31.01,2427522,1666326451,18156683,tool0_controller,-2.226921337,1.563139618,-15.43251158,0.474009212,-0.851714533,-0.045942678,,#N/A
2022/10/20/21:27:31.020504,2022/10/20/21:27:31.02,2427523,1666326451,20152065,tool0_controller,0.311411277,0.811653096,-18.02498704,0.409040539,-0.879098348,-0.024525194,,#N/A
2022/10/20/21:27:31.024441,2022/10/20/21:27:31.02,2427524,1666326451,22606247,tool0_controller,-3.086161096,2.63304319,-15.06926824,0.33097934,-0.743869203,-0.042811837,,#N/A
2022/10/20/21:27:31.025026,2022/10/20/21:27:31.02,2427525,1666326451,24773022,tool0_controller,-2.204915465,-0.246161981,-13.69052402,0.305077506,-0.702048389,-0.005560787,,#N/A
2022/10/20/21:27:31.027385,2022/10/20/21:27:31.02,2427526,1666326451,27030924,tool0_controller,-0.022105105,-0.283873539,-15.04278653,0.339285698,-0.76030279,-0.000911873,,#N/A
2022/10/20/21:27:31.036292,2022/10/20/21:27:31.03,2427527,1666326451,35894196,tool0_controller,-3.225726468,2.638056031,-11.86883148,0.378494591,-0.643495624,-0.064747408,,#N/A
2022/10/20/21:27:31.038419,2022/10/20/21:27:31.03,2427528,1666326451,37781977,tool0_controller,-4.65965119,0.242046291,-11.06668151,0.291539793,-0.51421476,0.039623173,,#N/A
2022/10/20/21:27:31.040055,2022/10/20/21:27:31.04,2427529,1666326451,39751888,tool0_controller,-1.222923396,-1.803341414,-11.18787965,0.393909761,-0.55773599,0.053204089,,#N/A
2022/10/20/21:27:31.042269,2022/10/20/21:27:31.04,2427530,1666326451,41647251,tool0_controller,-2.142521749,-1.039958661,-9.662603976,0.335992349,-0.528951164,0.064946147,,#N/A
2022/10/20/21:27:31.044026,2022/10/20/21:27:31.04,2427531,1666326451,43664322,tool0_controller,-3.344873413,0.211854449,-12.02023452,0.216588071,-0.669100055,-0.024819741,,#N/A
2022/10/20/21:27:31.046194,2022/10/20/21:27:31.04,2427532,1666326451,45668492,tool0_controller,0.266898601,1.271791814,-13.03233441,0.486091748,-0.732764007,-0.033018212,,#N/A
2022/10/20/21:27:31.047902,2022/10/20/21:27:31.04,2427533,1666326451,47436041,tool0_controller,2.27225331,-0.218059602,-17.05000377,0.191059098,-0.772112316,-0.001245635,,#N/A
2022/10/20/21:27:31.049540,2022/10/20/21:27:31.04,2427534,1666326451,49157800,tool0_controller,0.770785134,1.650945236,-15.13777858,0.275738213,-0.738057284,-0.022071582,,#N/A
2022/10/20/21:27:31.051226,2022/10/20/21:27:31.05,2427535,1666326451,50652661,tool0_controller,3.205090008,-1.365686759,-15.0081805,0.226055,-0.728558524,0.023242023,,#N/A
2022/10/20/21:27:31.052317,2022/10/20/21:27:31.05,2427536,1666326451,52047564,tool0_controller,-0.253928771,-1.214145218,-12.5498472,0.046948881,-0.636068351,-0.008131334,,#N/A
2022/10/20/21:27:31.056358,2022/10/20/21:27:31.05,2427537,1666326451,53603713,tool0_controller,0.974708652,0.519548013,-11.41503812,0.081672742,-0.537827214,-0.021423371,,#N/A
2022/10/20/21:27:31.056388,2022/10/20/21:27:31.05,2427538,1666326451,55448689,tool0_controller,0.04852621,-0.733168973,-12.60605888,0.06644812,-0.541630213,-0.001598121,,#N/A
2022/10/20/21:27:31.057698,2022/10/20/21:27:31.05,2427539,1666326451,57461829,tool0_controller,-1.838178148,1.554990083,-11.14196913,0.228508835,-0.566990598,-0.017523353,,#N/A
2022/10/20/21:27:31.059912,2022/10/20/21:27:31.05,2427540,1666326451,59468659,tool0_controller,-1.826054657,0.630941192,-11.09050487,0.082088912,-0.535804656,-0.045834668,,#N/A
2022/10/20/21:27:31.062182,2022/10/20/21:27:31.06,2427541,1666326451,61555076,tool0_controller,-0.891920161,-1.402600397,-12.07748966,0.036786694,-0.538781942,0.000749162,,#N/A
2022/10/20/21:27:31.063316,2022/10/20/21:27:31.06,2427542,1666326451,63032691,tool0_controller,-1.869209414,0.779080418,-11.33861463,0.188959296,-0.586638763,0.007071512,,#N/A
2022/10/20/21:27:31.066173,2022/10/20/21:27:31.06,2427543,1666326451,64980124,tool0_controller,-2.869433069,2.005658749,-11.39362246,0.030486621,-0.607196044,-0.084706325,,#N/A
2022/10/20/21:27:31.067187,2022/10/20/21:27:31.06,2427544,1666326451,66958170,tool0_controller,-2.80569659,3.05045801,-11.97815732,0.124481544,-0.61871147,-0.034872186,,#N/A
2022/10/20/21:27:31.069402,2022/10/20/21:27:31.06,2427545,1666326451,68798559,tool0_controller,0.084993834,-0.72524777,-14.01565093,0.219846277,-0.725404626,0.029322707,,#N/A
2022/10/20/21:27:31.071050,2022/10/20/21:27:31.07,2427546,1666326451,70828575,tool0_controller,-2.522872563,1.47621255,-15.73543805,0.007340412,-0.764762488,-0.142100581,,#N/A
2022/10/20/21:27:31.072745,2022/10/20/21:27:31.07,2427547,1666326451,72531850,tool0_controller,-0.36351395,3.290334427,-17.20661489,0.404284633,-0.851180154,-0.049656833,,#N/A
2022/10/20/21:27:31.075020,2022/10/20/21:27:31.07,2427548,1666326451,74349907,tool0_controller,0.022696604,0.180804989,-17.90011456,0.373769566,-0.88758948,-0.026994093,,#N/A
2022/10/20/21:27:31.076684,2022/10/20/21:27:31.07,2427549,1666326451,76305258,tool0_controller,-2.056119016,3.440943463,-14.38967601,0.315218196,-0.742231214,-0.054136622,,#N/A
2022/10/20/21:27:31.080756,2022/10/20/21:27:31.08,2427550,1666326451,77753838,tool0_controller,-0.379796154,1.280588906,-13.98634613,0.355996013,-0.791742189,-0.017823689,,#N/A
2022/10/20/21:27:31.081728,2022/10/20/21:27:31.08,2427551,1666326451,81146588,tool0_controller,-0.725462207,0.505621015,-14.09284867,0.391975439,-0.705051259,-0.001350454,,#N/A
2022/10/20/21:27:31.082820,2022/10/20/21:27:31.08,2427552,1666326451,82595067,tool0_controller,-3.804719459,0.413212255,-10.92964205,0.25354153,-0.545616464,-0.001702789,,#N/A
2022/10/20/21:27:31.084555,2022/10/20/21:27:31.08,2427553,1666326451,84105057,tool0_controller,-2.838502332,-0.038216212,-10.30224465,0.326719112,-0.582649912,0.033133927,,#N/A
2022/10/20/21:27:31.086312,2022/10/20/21:27:31.08,2427554,1666326451,85958466,tool0_controller,-0.482945496,-0.373440377,-10.55703376,0.442745993,-0.617566226,0.057809737,,#N/A
2022/10/20/21:27:31.088672,2022/10/20/21:27:31.08,2427555,1666326451,87992564,tool0_controller,-3.132047329,-0.377888527,-10.86421869,0.221375395,-0.566309577,-0.035516045,,#N/A
2022/10/20/21:27:31.093521,2022/10/20/21:27:31.09,2427556,1666326451,90066700,tool0_controller,-1.548452469,1.294923611,-12.88135746,0.311303499,-0.704593614,-0.027033507,,#N/A
2022/10/20/21:27:31.093587,2022/10/20/21:27:31.09,2427557,1666326451,93305228,tool0_controller,1.322122822,-0.883363393,-15.59560441,0.302841644,-0.74985986,0.019001591,,#N/A
2022/10/20/21:27:31.095868,2022/10/20/21:27:31.09,2427558,1666326451,95561122,tool0_controller,-1.540170031,-0.91296141,-15.29766101,0.103926564,-0.648705094,0.014010195,,#N/A
2022/10/20/21:27:31.099644,2022/10/20/21:27:31.09,2427559,1666326451,97726083,tool0_controller,1.334738964,-1.624576788,-15.39830969,0.225817391,-0.669918315,0.046920166,,#N/A
2022/10/20/21:27:31.101349,2022/10/20/21:27:31.10,2427560,1666326451,101151120,tool0_controller,-0.130731781,1.022850558,-14.1808595,0.215900956,-0.683043394,-0.027170277,,#N/A
2022/10/20/21:27:31.103552,2022/10/20/21:27:31.10,2427561,1666326451,103181750,tool0_controller,1.550403638,0.351275555,-14.38416651,0.108172721,-0.626145751,-0.013407213,,#N/A
2022/10/20/21:27:31.105722,2022/10/20/21:27:31.10,2427562,1666326451,105208698,tool0_controller,-1.995406746,0.979099503,-11.40510958,0.041790021,-0.508493944,-0.007352157,,#N/A
2022/10/20/21:27:31.107414,2022/10/20/21:27:31.10,2427563,1666326451,107192774,tool0_controller,1.498151607,-0.380067675,-12.02142886,0.175417834,-0.603874627,0.012497074,,#N/A
2022/10/20/21:27:31.110333,2022/10/20/21:27:31.11,2427564,1666326451,109109879,tool0_controller,-2.868493395,1.774579552,-10.96127693,0.006597302,-0.564931733,-0.08827611,,#N/A
2022/10/20/21:27:31.112311,2022/10/20/21:27:31.11,2427565,1666326451,111007575,tool0_controller,1.921138257,1.141376642,-14.14440852,0.280538567,-0.703055324,0.009198798,,#N/A
2022/10/20/21:27:31.113243,2022/10/20/21:27:31.11,2427566,1666326451,112966777,tool0_controller,-0.372996163,0.554065026,-12.95619801,0.113155218,-0.641500128,-0.022610959,,#N/A
2022/10/20/21:27:31.114863,2022/10/20/21:27:31.11,2427567,1666326451,114356731,tool0_controller,-3.70563772,2.776916096,-10.45756201,0.013230537,-0.55828279,-0.076591796,,#N/A
2022/10/20/21:27:31.115936,2022/10/20/21:27:31.11,2427568,1666326451,115677310,tool0_controller,-0.299796421,2.416439031,-12.94473378,0.329084661,-0.765899232,-0.026310027,,#N/A
2022/10/20/21:27:31.118165,2022/10/20/21:27:31.11,2427569,1666326451,117509341,tool0_controller,-1.213086343,1.513392888,-14.09015795,0.124578844,-0.700252058,-0.104020137,,#N/A
