time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,,,,,,,,,,
2022/11/02/21:17:03.701313,7037338,1667449023,700573017,tool0_controller,1.611503491,-0.37146143,-41.09661483,0.162914476,-1.456099899,-0.102559463,,,,,,,,,,,
2022/11/02/21:17:03.703449,7037339,1667449023,702722647,tool0_controller,3.338885968,1.131869747,-45.20505313,0.284607965,-1.60380775,-0.109698843,,,,,,,,,,,
2022/11/02/21:17:03.706113,7037340,1667449023,705518262,tool0_controller,2.43660688,-2.186524193,-49.512232,0.161968621,-1.560194814,-0.077630473,,,,,,,,,,,
2022/11/02/21:17:03.709586,7037341,1667449023,709229363,tool0_controller,2.519388053,-2.069843362,-53.1299454,0.149309127,-1.671727669,-0.050539012,,,,,,,,,,,
2022/11/02/21:17:03.711876,7037342,1667449023,711381983,tool0_controller,4.29565163,-1.97083801,-57.32987931,0.213333752,-1.737823083,-0.037758868,,,,,,,,,,,
2022/11/02/21:17:03.714430,7037343,1667449023,713696159,tool0_controller,1.569575377,-2.664387087,-61.00279811,0.210615301,-1.670755779,-0.076537556,,,,,,,,,,,
2022/11/02/21:17:03.717056,7037344,1667449023,716614385,tool0_controller,4.499797205,0.256465852,-64.37238876,0.362738856,-1.803164614,-0.10476006,,,,,,,,,,,
2022/11/02/21:17:03.718458,7037345,1667449023,718045848,tool0_controller,3.252752942,-2.676128975,-65.73949496,0.147960291,-1.709885855,-0.135578275,,,,,,,,,,,
2022/11/02/21:17:03.720419,7037346,1667449023,719493788,tool0_controller,1.657378715,-1.620823892,-64.8121161,0.117519338,-1.63978009,-0.085270767,,,,,,,,,,,
2022/11/02/21:17:03.721523,7037347,1667449023,720972374,tool0_controller,3.369365957,-2.268001379,-66.96019989,0.157657641,-1.672139087,-0.06711264,,,,,,,,,,,
2022/11/02/21:17:03.722592,7037348,1667449023,722384449,tool0_controller,0.92064219,-2.676313892,-65.24993925,-0.039273359,-1.556536576,-0.105793734,,,,,,,,,,,
2022/11/02/21:17:03.724255,7037349,1667449023,723680936,tool0_controller,2.455583894,-0.374994687,-66.47448103,0.047673289,-1.690780615,-0.113654338,,,,,,,,,,,
2022/11/02/21:17:03.725344,7037350,1667449023,724995147,tool0_controller,3.190347576,-1.52936035,-67.55006514,-0.038477249,-1.754111209,-0.171843757,,,,,,,,,,,
2022/11/02/21:17:03.727075,7037351,1667449023,726709423,tool0_controller,2.261550292,-0.042933227,-67.89104059,0.001529853,-1.765707662,-0.145748772,,,,,,,,,,,
2022/11/02/21:17:03.728792,7037352,1667449023,728532778,tool0_controller,4.002798168,-0.537841146,-71.67207854,0.034721433,-1.975119636,-0.117620915,,,,,,,,,,,
2022/11/02/21:17:03.731073,7037353,1667449023,730316420,tool0_controller,0.76838139,-0.886578501,-69.22889256,-0.13771564,-1.955249858,-0.19878541,,,,,,,,,,,
2022/11/02/21:17:03.736688,7037354,1667449023,731847272,tool0_controller,3.274652845,1.059943202,-72.48818563,0.162332187,-2.118069127,-0.123519798,,,,,,,,,,,
2022/11/02/21:17:03.736708,7037355,1667449023,733619440,tool0_controller,3.100989439,-0.098839674,-72.26941422,0.130311223,-2.176135963,-0.172878572,,,,,,,,,,,
2022/11/02/21:17:03.736723,7037356,1667449023,735355812,tool0_controller,-1.073040005,0.511583945,-67.48667259,0.089789425,-2.060274372,-0.176411932,,,,,,,,,,,
2022/11/02/21:17:03.737243,7037357,1667449023,737125413,tool0_controller,2.476902894,0.894939374,-67.02434647,0.188133712,-2.195561343,-0.152856443,,,,,,,,,,,
2022/11/02/21:17:03.739503,7037358,1667449023,738945065,tool0_controller,0.033385215,1.048469892,-61.87137987,0.164572773,-2.051274249,-0.164511178,,,,,,,,,,,
2022/11/02/21:17:03.741200,7037359,1667449023,740896840,tool0_controller,0.291974558,2.786077181,-60.46639404,0.355454868,-1.985083653,-0.140984634,,,,,,,,,,,
2022/11/02/21:17:03.743412,7037360,1667449023,742752814,tool0_controller,-2.115823141,2.871303299,-55.59117193,0.27253678,-1.909609451,-0.18041692,,,,,,,,,,,
2022/11/02/21:17:03.745945,7037361,1667449023,744840079,tool0_controller,-1.753308149,2.330836804,-50.43380721,0.21314866,-1.739984049,-0.148411067,,,,,,,,,,,
2022/11/02/21:17:03.747276,7037362,1667449023,746955557,tool0_controller,0.656047357,-0.615017274,-51.25886997,0.25046764,-1.782908317,-0.089862319,,,,,,,,,,,
2022/11/02/21:17:03.749468,7037363,1667449023,748903930,tool0_controller,0.257950283,-0.761026492,-44.0342244,0.218335434,-1.58389352,-0.076517519,,,,,,,,,,,
2022/11/02/21:17:03.751194,7037364,1667449023,750895593,tool0_controller,1.028160698,-0.084880315,-41.07300469,0.166715775,-1.544415127,-0.066298545,,,,,,,,,,,
2022/11/02/21:17:03.753463,7037365,1667449023,752913988,tool0_controller,2.182018168,-0.375291628,-39.19639592,0.111976369,-1.488312957,-0.066121133,,,,,,,,,,,
2022/11/02/21:17:03.756084,7037366,1667449023,755085700,tool0_controller,1.717720241,-0.757746497,-33.29370625,0.092993355,-1.293024562,-0.033696796,,,,,,,,,,,
2022/11/02/21:17:03.758009,7037367,1667449023,757186274,tool0_controller,3.592389182,-1.459256838,-34.62127767,0.069969215,-1.315165432,-0.057865442,,,,,,,,,,,
2022/11/02/21:17:03.759613,7037368,1667449023,759228672,tool0_controller,1.942239556,-1.513262031,-29.34518454,-0.00733145,-1.185721981,-0.071198751,,,,,,,,,,,
2022/11/02/21:17:03.763797,7037369,1667449023,761146177,tool0_controller,2.955216675,-1.482113761,-30.74425351,-0.032551504,-1.156618859,-0.040880916,,,,,,,,,,,
2022/11/02/21:17:03.764389,7037370,1667449023,763397243,tool0_controller,3.914835557,-2.110349873,-32.91650014,-0.037636113,-1.216940473,-0.020973953,,,,,,,,,,,
2022/11/02/21:17:03.765918,7037371,1667449023,765325660,tool0_controller,1.565504333,-1.506184016,-31.50529957,-0.071125373,-1.082190397,-0.012754178,,,,,,,,,,,
2022/11/02/21:17:03.767471,7037372,1667449023,766889916,tool0_controller,2.535857174,-0.639578905,-36.31033724,-0.066943137,-1.201486004,-0.023424847,,,,,,,,,,,
2022/11/02/21:17:03.769069,7037373,1667449023,768404711,tool0_controller,1.680108276,-0.498160167,-37.56689129,-0.112325057,-1.189433739,-0.073651382,,,,,,,,,,,
2022/11/02/21:17:03.770176,7037374,1667449023,769798804,tool0_controller,2.146423875,-0.381812806,-42.45320766,-0.124956964,-1.2301746,-0.10354947,,,,,,,,,,,
2022/11/02/21:17:03.773041,7037375,1667449023,771795988,tool0_controller,3.074110382,0.772066814,-49.01943449,-0.040040091,-1.478161271,-0.152963314,,,,,,,,,,,
2022/11/02/21:17:03.773690,7037376,1667449023,773379478,tool0_controller,-0.364251718,0.454859476,-49.85849973,-0.11388243,-1.455691676,-0.136120313,,,,,,,,,,,
2022/11/02/21:17:03.775968,7037377,1667449023,775336659,tool0_controller,1.425412239,-1.132629206,-57.3453692,-0.084046074,-1.639975697,-0.086274929,,,,,,,,,,,
2022/11/02/21:17:03.777976,7037378,1667449023,777388623,tool0_controller,1.074256797,-0.473042605,-59.26366057,-0.080457892,-1.769247878,-0.104368103,,,,,,,,,,,
2022/11/02/21:17:03.779778,7037379,1667449023,779329589,tool0_controller,0.855267208,-0.634236331,-62.51934871,-0.107346665,-1.875563136,-0.161734034,,,,,,,,,,,
2022/11/02/21:17:03.785754,7037380,1667449023,781471547,tool0_controller,1.833472675,1.578867398,-67.04985555,0.206116972,-2.074510422,-0.157118309,,,,,,,,,,,
2022/11/02/21:17:03.785891,7037381,1667449023,785283113,tool0_controller,-0.409063621,0.210170863,-70.03316193,0.097328005,-2.173072748,-0.186512148,,,,,,,,,,,
2022/11/02/21:17:03.787643,7037382,1667449023,787293724,tool0_controller,2.717418376,1.716105752,-70.26073824,0.349702321,-2.307344462,-0.151490464,,,,,,,,,,,
2022/11/02/21:17:03.789850,7037383,1667449023,789427964,tool0_controller,0.915069512,-1.176499128,-71.01362902,0.299620587,-2.18606404,-0.129321251,,,,,,,,,,,
2022/11/02/21:17:03.792724,7037384,1667449023,791514888,tool0_controller,0.615844412,0.731706428,-69.60664668,0.406985914,-2.160344389,-0.121730385,,,,,,,,,,,
2022/11/02/21:17:03.794124,7037385,1667449023,793585046,tool0_controller,2.079507927,0.248218995,-70.27155115,0.44558569,-2.168645915,-0.130336566,,,,,,,,,,,
2022/11/02/21:17:03.795921,7037386,1667449023,795516096,tool0_controller,-0.164893913,-0.544799449,-69.7861994,0.384526613,-2.080784864,-0.14669753,,,,,,,,,,,
2022/11/02/21:17:03.800622,7037387,1667449023,797361902,tool0_controller,2.53362786,-0.190398461,-70.58185274,0.491064625,-2.14275006,-0.107937562,,,,,,,,,,,
2022/11/02/21:17:03.804174,7037388,1667449023,801748134,tool0_controller,1.50627668,-0.598269184,-68.40674852,0.474662225,-2.035662827,-0.059490291,,,,,,,,,,,
2022/11/02/21:17:03.804613,7037389,1667449023,803862650,tool0_controller,2.912354636,-1.746641405,-66.99976648,0.387173042,-1.992718015,-0.101895784,,,,,,,,,,,
2022/11/02/21:17:03.806145,7037390,1667449023,805627027,tool0_controller,2.635442458,-2.384874023,-64.03467072,0.263329858,-1.835985114,-0.086106601,,,,,,,,,,,
2022/11/02/21:17:03.807676,7037391,1667449023,807431086,tool0_controller,2.901964853,-1.246536751,-60.23918784,0.343441864,-1.73093818,-0.023041745,,,,,,,,,,,
2022/11/02/21:17:03.809886,7037392,1667449023,809314508,tool0_controller,2.098310128,-3.371384894,-54.91979035,0.097162398,-1.569055618,-0.028387808,,,,,,,,,,,
2022/11/02/21:17:03.811998,7037393,1667449023,811381835,tool0_controller,2.426569972,-1.931239864,-49.58213989,0.074552081,-1.469411389,-0.031435611,,,,,,,,,,,
2022/11/02/21:17:03.814082,7037394,1667449023,813427327,tool0_controller,2.981033282,-1.177873556,-46.19498114,0.012933253,-1.39075328,-0.085835496,,,,,,,,,,,
2022/11/02/21:17:03.815756,7037395,1667449023,815494470,tool0_controller,0.671995364,-0.043566106,-39.94294941,-0.070988173,-1.203353628,-0.139953789,,,,,,,,,,,
2022/11/02/21:17:03.817938,7037396,1667449023,817601942,tool0_controller,2.134457047,1.687076602,-38.28061211,0.070457729,-1.200436318,-0.084726185,,,,,,,,,,,
2022/11/02/21:17:03.820126,7037397,1667449023,819777869,tool0_controller,1.953176331,-2.379517411,-35.7191624,-0.256861425,-1.107889491,-0.08049863,,,,,,,,,,,
2022/11/02/21:17:03.822349,7037398,1667449023,822081764,tool0_controller,-0.150349777,-1.863324779,-31.38376966,-0.300292695,-1.036682913,-0.006758649,,,,,,,,,,,
2022/11/02/21:17:03.824591,7037399,1667449023,824336634,tool0_controller,3.078267009,-1.169305713,-32.85331684,-0.223316016,-1.173398216,-0.050182107,,,,,,,,,,,
2022/11/02/21:17:03.826813,7037400,1667449023,826618099,tool0_controller,0.304293748,0.396380915,-30.98220572,-0.251627105,-1.095174894,-0.115087566,,,,,,,,,,,
2022/11/02/21:17:03.831471,7037401,1667449023,831149882,tool0_controller,2.549358516,3.381772489,-32.68198038,-0.1338453,-1.296917483,-0.142998922,,,,,,,,,,,
2022/11/02/21:17:03.833734,7037402,1667449023,833435692,tool0_controller,0.989688265,0.612922886,-34.29942413,-0.229818263,-1.301094767,-0.149387839,,,,,,,,,,,
2022/11/02/21:17:03.835908,7037403,1667449023,835631912,tool0_controller,0.875834814,-0.02876548,-35.84623248,-0.161160783,-1.397788087,-0.064600021,,,,,,,,,,,
2022/11/02/21:17:03.837665,7037404,1667449023,837340154,tool0_controller,2.672127364,-1.14479135,-44.03912322,0.032641045,-1.57387423,-0.047980308,,,,,,,,,,,
2022/11/02/21:17:03.841491,7037405,1667449023,840834453,tool0_controller,-0.265889649,0.259731806,-44.75102367,-0.102656616,-1.62667762,-0.146253911,,,,,,,,,,,
2022/11/02/21:17:03.843540,7037406,1667449023,842822849,tool0_controller,1.640582192,1.929694426,-50.01405508,0.188361815,-1.772143174,-0.132569114,,,,,,,,,,,
2022/11/02/21:17:03.845157,7037407,1667449023,844484367,tool0_controller,2.648267473,-0.054310898,-55.34832197,0.202450459,-1.857899466,-0.117916227,,,,,,,,,,,
2022/11/02/21:17:03.852250,7037408,1667449023,846201392,tool0_controller,0.24585874,-0.490476163,-56.27120107,0.175528994,-1.790880475,-0.106854103,,,,,,,,,,,
2022/11/02/21:17:03.854082,7037409,1667449023,852826125,tool0_controller,0.897778769,-3.440147734,-71.10343309,0.428699561,-1.990785637,-0.051844818,,,,,,,,,,,
2022/11/02/21:17:03.854776,7037410,1667449023,854358674,tool0_controller,2.769820611,-2.6557392,-72.86361806,0.454624647,-2.081589618,-0.021761529,,,,,,,,,,,
2022/11/02/21:17:03.856463,7037411,1667449023,856045365,tool0_controller,3.906083408,-0.01323445,-70.26087465,0.434094296,-1.979788126,-0.085463321,,,,,,,,,,,
2022/11/02/21:17:03.858168,7037412,1667449023,857930244,tool0_controller,2.943660057,-1.051091323,-72.83987545,0.516441378,-1.851080395,-0.076660303,,,,,,,,,,,
2022/11/02/21:17:03.860551,7037413,1667449023,859911539,tool0_controller,3.405035638,-1.636847523,-72.2932678,0.433338125,-1.877375877,-0.095847269,,,,,,,,,,,
2022/11/02/21:17:03.868722,7037414,1667449023,861735065,tool0_controller,4.254338254,-3.264642964,-70.92271104,0.284692695,-1.823573198,-0.036349139,,,,,,,,,,,
2022/11/02/21:17:03.869216,7037415,1667449023,866826808,tool0_controller,5.644379929,-1.907165412,-72.21612874,0.218824869,-1.822864555,-0.110028199,,,,,,,,,,,
2022/11/02/21:17:03.869498,7037416,1667449023,868835482,tool0_controller,3.474858751,-2.521654472,-72.03052727,0.096574131,-1.738079217,-0.069909545,,,,,,,,,,,
2022/11/02/21:17:03.872560,7037417,1667449023,872233857,tool0_controller,5.098452984,0.009340794,-70.61135318,0.10151732,-1.824862699,-0.118785254,,,,,,,,,,,
2022/11/02/21:17:03.874140,7037418,1667449023,874043899,tool0_controller,4.306291841,-1.265411528,-68.66230972,0.001903297,-1.805350442,-0.134579981,,,,,,,,,,,
2022/11/02/21:17:03.876435,7037419,1667449023,876177858,tool0_controller,2.707874393,-0.589144821,-66.81285472,-0.073317209,-1.790201567,-0.166918243,,,,,,,,,,,
2022/11/02/21:17:03.880693,7037420,1667449023,878137758,tool0_controller,1.53218164,2.346352901,-61.12207461,0.010426719,-1.75222601,-0.17733444,,,,,,,,,,,
2022/11/02/21:17:03.881562,7037421,1667449023,881264761,tool0_controller,1.034384088,1.948112047,-52.18015511,-0.074500399,-1.700915426,-0.115197569,,,,,,,,,,,
2022/11/02/21:17:03.883731,7037422,1667449023,883216566,tool0_controller,-1.74136409,0.762839945,-46.47040297,-0.14548079,-1.587621842,-0.169466056,,,,,,,,,,,
2022/11/02/21:17:03.885463,7037423,1667449023,885192660,tool0_controller,-0.195064809,1.98900197,-43.69038283,0.05041106,-1.554731081,-0.112953848,,,,,,,,,,,
2022/11/02/21:17:03.887648,7037424,1667449023,887390784,tool0_controller,-1.21411961,3.658517876,-38.20521157,0.073939072,-1.526146599,-0.152019563,,,,,,,,,,,
2022/11/02/21:17:03.889868,7037425,1667449023,889356144,tool0_controller,0.143246007,1.234690921,-36.17821118,-0.086794814,-1.413972081,-0.146643788,,,,,,,,,,,
2022/11/02/21:17:03.892009,7037426,1667449023,890708093,tool0_controller,-0.239166708,2.073864694,-33.67531633,0.091102256,-1.486459827,-0.111961447,,,,,,,,,,,
2022/11/02/21:17:03.892986,7037427,1667449023,892378209,tool0_controller,1.994614376,-0.096547394,-31.08756623,0.086053233,-1.420758589,-0.071171552,,,,,,,,,,,
2022/11/02/21:17:03.894085,7037428,1667449023,893743253,tool0_controller,0.195276312,-1.26169788,-28.52334763,-0.037308685,-1.236053859,-0.029119531,,,,,,,,,,,
2022/11/02/21:17:03.899855,7037429,1667449023,899153787,tool0_controller,2.650127558,1.205506756,-27.29984038,0.089985293,-1.321711844,-0.075466828,,,,,,,,,,,
2022/11/02/21:17:03.901458,7037430,1667449023,901012573,tool0_controller,2.899640676,-0.811438038,-27.86012037,0.047859223,-1.240853438,-0.062618873,,,,,,,,,,,
2022/11/02/21:17:03.903212,7037431,1667449023,902610856,tool0_controller,1.177559879,-0.68668327,-27.76161463,0.105688065,-1.218584851,-0.016526929,,,,,,,,,,,
2022/11/02/21:17:03.904807,7037432,1667449023,904259241,tool0_controller,3.697262768,-2.197115128,-29.07719588,0.049964961,-1.254178939,-0.011244687,,,,,,,,,,,
2022/11/02/21:17:03.906510,7037433,1667449023,906265334,tool0_controller,3.139439796,-2.621749626,-32.98591208,-0.028649942,-1.228991835,-0.034544383,,,,,,,,,,,
2022/11/02/21:17:03.908705,7037434,1667449023,908333560,tool0_controller,2.932547075,1.716139093,-35.68573456,0.158949061,-1.358034771,-0.102902205,,,,,,,,,,,
2022/11/02/21:17:03.910966,7037435,1667449023,910339245,tool0_controller,2.045454867,0.585197795,-40.93985675,0.188732679,-1.316340071,-0.116784778,,,,,,,,,,,
2022/11/02/21:17:03.912670,7037436,1667449023,912409979,tool0_controller,2.217290142,-0.930196654,-47.82393943,0.181596816,-1.428863661,-0.062779119,,,,,,,,,,,
2022/11/02/21:17:03.914918,7037437,1667449023,914677670,tool0_controller,3.217251174,-2.289358166,-54.54030415,0.179556084,-1.586506874,-0.019685185,,,,,,,,,,,
2022/11/02/21:17:03.917637,7037438,1667449023,916980583,tool0_controller,2.049920877,-3.513604349,-59.66451598,0.036924683,-1.642426222,-0.076572073,,,,,,,,,,,
2022/11/02/21:17:03.919415,7037439,1667449023,919102960,tool0_controller,4.255243281,-0.748395541,-67.2131066,0.282087694,-1.766540257,-0.095995343,,,,,,,,,,,
2022/11/02/21:17:03.921764,7037440,1667449023,921111680,tool0_controller,4.521292935,-0.577783156,-70.50238884,0.192925759,-1.779923233,-0.179261586,,,,,,,,,,,
2022/11/02/21:17:03.923988,7037441,1667449023,923135872,tool0_controller,0.788279711,-0.026218561,-71.24538064,0.11726013,-1.742840235,-0.149271706,,,,,,,,,,,
2022/11/02/21:17:03.931615,7037442,1667449023,931046202,tool0_controller,4.005283778,-1.609955655,-74.0106949,0.034541859,-1.946773798,-0.135328096,,,,,,,,,,,
2022/11/02/21:17:03.934030,7037443,1667449023,933150871,tool0_controller,0.516253966,-1.768804851,-70.58134248,-0.047764982,-1.831267968,-0.137452737,,,,,,,,,,,
2022/11/02/21:17:03.935897,7037444,1667449023,935251625,tool0_controller,2.231309054,0.059359796,-72.76377229,0.14796452,-1.872530895,-0.119654554,,,,,,,,,,,
2022/11/02/21:17:03.937644,7037445,1667449023,937330056,tool0_controller,3.330468948,-0.291853238,-72.35250747,0.012183841,-1.975792675,-0.155003962,,,,,,,,,,,
2022/11/02/21:17:03.940632,7037446,1667449023,938869274,tool0_controller,-0.526709874,-0.058494307,-70.34803081,0.029189227,-1.938849533,-0.164764794,,,,,,,,,,,
2022/11/02/21:17:03.943515,7037447,1667449023,941979956,tool0_controller,0.713279621,0.361059139,-73.37671722,0.063657048,-2.166003349,-0.181177188,,,,,,,,,,,
2022/11/02/21:17:03.944012,7037448,1667449023,943698006,tool0_controller,0.125123416,2.757145022,-73.18974002,0.253981383,-2.233169673,-0.163321812,,,,,,,,,,,
2022/11/02/21:17:03.945565,7037449,1667449023,945121726,tool0_controller,0.731133693,1.17655048,-72.34531616,0.209108956,-2.287836029,-0.205023284,,,,,,,,,,,
2022/11/02/21:17:03.947267,7037450,1667449023,946707652,tool0_controller,0.119519529,-0.262821733,-66.0179988,0.144527483,-2.186942828,-0.12076152,,,,,,,,,,,
2022/11/02/21:17:03.948967,7037451,1667449023,948323352,tool0_controller,-0.718720528,-0.072934271,-63.09733477,0.226557851,-2.091698961,-0.078832701,,,,,,,,,,,
2022/11/02/21:17:03.950675,7037452,1667449023,950101867,tool0_controller,-2.32579112,1.281308656,-54.1026311,0.201140563,-1.853678656,-0.160755501,,,,,,,,,,,
2022/11/02/21:17:03.952354,7037453,1667449023,952039638,tool0_controller,-1.287810099,1.737458202,-51.23995801,0.282697573,-1.754959295,-0.110846283,,,,,,,,,,,
2022/11/02/21:17:03.954588,7037454,1667449023,954014625,tool0_controller,-0.897147707,2.226808347,-44.39756511,0.183118882,-1.67686763,-0.139079394,,,,,,,,,,,
2022/11/02/21:17:03.956292,7037455,1667449023,956080042,tool0_controller,-0.268891632,0.503892262,-38.46431535,0.148854802,-1.472978481,-0.08501793,,,,,,,,,,,
2022/11/02/21:17:03.958595,7037456,1667449023,958106007,tool0_controller,0.074853867,-1.773516007,-38.2925797,0.13078987,-1.415967446,-0.05153334,,,,,,,,,,,
2022/11/02/21:17:03.968776,7037457,1667449023,960381855,tool0_controller,-0.050556265,-0.97162512,-30.80353372,0.046500019,-1.275409624,-0.051657708,,,,,,,,,,,
2022/11/02/21:17:03.968786,7037458,1667449023,965705290,tool0_controller,3.111588407,-0.725084539,-25.23725738,-0.040374684,-1.159348568,-0.043880086,,,,,,,,,,,
2022/11/02/21:17:03.968812,7037459,1667449023,967488837,tool0_controller,1.230508556,-1.96116523,-26.83932744,-0.04078952,-1.087045727,-0.027468729,,,,,,,,,,,
2022/11/02/21:17:03.970262,7037460,1667449023,969721785,tool0_controller,3.188018149,0.057507801,-23.97705678,-0.106841302,-1.121798594,-0.059298946,,,,,,,,,,,
2022/11/02/21:17:03.972522,7037461,1667449023,971916917,tool0_controller,1.725190303,-0.427442345,-26.49032544,-0.092311991,-1.036363386,-0.074459857,,,,,,,,,,,
